dataProcessID,dataSourceID,dataProcess,batchGroup,subjectArea,objectSchema,objectName,dataProcessPathOrProcedure,partitionBy,piiColumns,primaryKeyColumns,projectIdColumn,isIncremental,isOptimize,zOrderColumns,silverJulianDateColumns,silverIsSnapshot,silverSnapshotPeriod,watermarkColumn,watermarkValue,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
78,93,silver,daily,NULL,silver_qdr,QDR_ATTACHEDFILE,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Pointer to attachments by QDR Report,1,1,1
79,95,silver,daily,NULL,silver_qdr,QDR_CHRONOLOGYEVENTS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Chronological events for a quality incident (0-n to 1),1,1,1
80,96,silver,daily,NULL,silver_qdr,QDR_CONTRIBUTINGFACTORS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Contributing factors to a quality incident (0-n to 1),1,1,1
678,421,silver,daily,NULL,silver_ineight,vwControlPayItemEarning,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,PayItemEarningId,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
82,97,silver,daily,NULL,silver_qdr,QDR_CORRECTIVEACTIONPLAN,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Corrective Actions to a quality incident (0-n to 1),1,1,1
83,98,silver,daily,NULL,silver_qdr,QDR_CRAFT,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Type of Craft,1,1,1
84,99,silver,daily,NULL,silver_qdr,QDR_DISCIPLINE,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Discipline codes,1,1,1
85,100,silver,daily,NULL,silver_qdr,QDR_DISPOSITION,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,High-level description of how quality incident was  resolved,1,1,1
86,101,silver,daily,NULL,silver_qdr,QDR_DIVISION,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Sundt Divisions,1,1,1
87,102,silver,daily,NULL,silver_qdr,QDR_Group,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Sundt Groups,1,1,1
88,103,silver,daily,NULL,silver_qdr,QDR_History,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
89,104,silver,daily,NULL,silver_qdr,QDR_PARTICIPANTS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Who participated in a quality incident (0-n to 1),1,1,1
90,105,silver,daily,NULL,silver_qdr,QDR_PCCPCATEGORY,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
91,106,silver,daily,NULL,silver_qdr,QDR_PREVENTATIVEACTIONS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Preventative Actions to keep quality incident from recurring (0-n to 1),1,1,1
420,NULL,gold,daily,operation_financials,operation_financials,dim_account_master,300_silver_to_gold/operation_financials/silver_to_gold_dim_account_master,NULL,NULL,dim_account_master_key,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,account master dimension table.,1,1,1
422,NULL,gold,daily,operation_financials,operation_financials,fact_contracts,300_silver_to_gold/operation_financials/silver_to_gold_fact_contracts,NULL,NULL,fact_contracts_key,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,Fact table with project numbers orders line items with committed amount value transaction and order dates,1,1,1
679,420,silver,daily,NULL,silver_ineight,vwControlPayItem,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,PayItemId,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
680,419,silver,daily,NULL,silver_ineight,vwControlOriginalBudget,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,CostItemId,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:52:40.000,2026-07-22 06:52:41.000,NULL,1,1,1
92,107,silver,daily,NULL,silver_qdr,QDR_ProjectsWithEmployeeRoles,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Employee roles by  project,1,1,1
93,108,silver,daily,NULL,silver_qdr,QDR_REPORT,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,main table for Quality Deficiency incident,1,1,1
94,109,silver,daily,NULL,silver_qdr,QDR_ROOTCAUSE,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,UNIQUEID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,Root Cause lookup table,1,1,1
95,110,silver,daily,NULL,silver_qdr,QDR_STATUS,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,QDR Status lookup table,1,1,1
96,111,silver,daily,NULL,silver_qdr,SITES,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
97,142,silver,daily,NULL,silver_cosential,Companies,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Companies ",1,1,1
98,143,silver,daily,NULL,silver_cosential,Contact_Lead_ContactRoles,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Contact_Lead_ContactRoles  ",1,1,1
99,144,silver,daily,NULL,silver_cosential,Contacts,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"vchHomePhone,vchHomeFax,vchHomeCell,vchHomePager,vchHomeEmailAddress,vchHomeAddress1,vchHomeaddress2,dtBirthday,spousename,dtSpouseBirthday,vchHomePhone_NumbersOnly,vchHomeCell_NumbersOnly",NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Contacts  ",1,1,1
100,112,silver,daily,NULL,silver_prolog,Company,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,CompanyID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Companies,1,1,1
101,113,silver,daily,NULL,silver_prolog,Contacts,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ContactID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Contacts,1,1,1
102,114,silver,daily,NULL,silver_prolog,Crews,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,CrewID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Crews,1,1,1
103,115,silver,daily,NULL,silver_prolog,LU_Action,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ActionID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Actions (Lookup table),1,1,1
104,116,silver,daily,NULL,silver_prolog,LU_Classification,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ClassID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Classifications (Lookup table),1,1,1
105,117,silver,daily,NULL,silver_prolog,LU_Discipline,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,DisciplineID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Disciplines (Lookup table),1,1,1
106,118,silver,daily,NULL,silver_prolog,LU_PCOCat,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,CategoryID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,PCO Categories (Lookup table),1,1,1
107,119,silver,daily,NULL,silver_prolog,LU_SafetyType,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,TypeID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Safety Types (Lookup table),1,1,1
108,120,silver,daily,NULL,silver_prolog,LU_SubRegisterType,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,TypeID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Sub-register Types (Lookup table),1,1,1
109,121,silver,daily,NULL,silver_prolog,LU_Trade,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,TradeID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Trades (Lookup tables),1,1,1
110,122,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_Budget,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"BdgtCodeID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Budget,1,1,1
111,123,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_ChangeOrderRequests,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"CORequestID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Change Order Requests,1,1,1
112,124,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_ContactsProjectsLinks,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"CompProjID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Contacts to Projects assocation table,1,1,1
113,125,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_Contracts,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"ContractID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Contracts,1,1,1
114,126,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_ContractSchedofValues,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"SofVItemID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Contract Schedule of Values,1,1,1
115,127,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_DailyWork,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"DailyWorkID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Daily Work,1,1,1
116,128,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_DwActiveDirectoryUsersOneRow,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,EmployeeNumber,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Active Directory listing of active employees,1,1,1
117,129,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_Labor,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"LaborID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Actual Labor Quantities,1,1,1
118,130,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_PotentialCO,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"PCOID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Potential Change Order,1,1,1
119,131,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_PotentialCOItems,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"PCOItemID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Potential Change Order Items,1,1,1
120,132,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_PrimeContractCO,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"ChangeOrderID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Potential Contract Change Order,1,1,1
121,133,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_Projects,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,ProjectID,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Projects,1,1,1
122,134,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_PurchaseOrderItems,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"POItemID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Purchase Order Items,1,1,1
123,135,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_PurchaseOrders,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"POID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Purchase Order Header,1,1,1
473,NULL,gold,daily,web_app_integration,web_app_integration,pbi_workspace_reports_export,300_silver_to_gold/web_app_integration/web_app_workspace_report_export,NULL,NULL,pbi_workspace_reports_export_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 03:02:12.000,2026-07-22 10:02:13.000,"This is an export to a datalake that the web app uses to get user principal names, projects numbers, and workspace IDs",1,1,1
434,NULL,gold,daily,schedule,schedule,dim_float_criteria,300_silver_to_gold/schedule/silver_to_gold_dim_float_criteria,NULL,NULL,dim_float_criteria_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,User defined table for float critera,1,1,1
124,136,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_RFI,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"RFI_ID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Request for Information,1,1,1
125,137,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_Safety,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"SafetyID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Safety,1,1,1
126,138,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_SubcontractCO,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"ChangeOrderID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Subcontract Change Order,1,1,1
127,139,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_SubmittalPackages,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"SubmittalID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Submittal Packages,1,1,1
128,140,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_SubmittalRegister,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"SubmittalRegID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Submittal Register,1,1,1
129,141,silver,daily,NULL,silver_prolog,v_SundtDatawarehouse_SubmittalReviewers,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"SubReviewID, ProjectID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:50:13.000,2026-07-22 05:50:13.000,Submittal Reviewers,1,1,1
130,145,silver,daily,NULL,silver_cosential,Countries,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Countries  ",1,1,1
131,146,silver,daily,NULL,silver_cosential,FirmOrg_AssociateOfficeDivision,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"FirmOrg_AssociateOfficeDivision  ",1,1,1
132,147,silver,daily,NULL,silver_cosential,FirmOrg_Divisions,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"FirmOrg_Divisions ",1,1,1
133,148,silver,daily,NULL,silver_cosential,FirmOrg_OfficeDivision,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"FirmOrg_OfficeDivision ",1,1,1
134,149,silver,daily,NULL,silver_cosential,FirmOrg_Offices,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"FirmOrg_Offices ",1,1,1
135,150,silver,daily,NULL,silver_cosential,FirmOrg_Studios,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"FirmOrg_Studios  ",1,1,1
136,151,silver,daily,NULL,silver_cosential,Opportunity,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity ",1,1,1
137,152,silver,daily,NULL,silver_cosential,Opportunity_ConstructionType,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_ConstructionType  ",1,1,1
138,153,silver,daily,NULL,silver_cosential,Opportunity_ContractType,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_ContractType ",1,1,1
139,154,silver,daily,NULL,silver_cosential,Opportunity_DeliveryMethod,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_DeliveryMethod ",1,1,1
140,155,silver,daily,NULL,silver_cosential,Opportunity_Divisions,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_Divisions ",1,1,1
141,156,silver,daily,NULL,silver_cosential,Opportunity_ext,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_ext ",1,1,1
142,157,silver,daily,NULL,silver_cosential,Opportunity_Offices,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_Offices ",1,1,1
143,158,silver,daily,NULL,silver_cosential,Opportunity_PrimaryCategory,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_PrimaryCategory ",1,1,1
144,159,silver,daily,NULL,silver_cosential,Opportunity_ProspectTypes,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_ProspectTypes ",1,1,1
145,160,silver,daily,NULL,silver_cosential,Opportunity_SecondaryCategory,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_SecondaryCategory  ",1,1,1
146,161,silver,daily,NULL,silver_cosential,Opportunity_Staff,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_Staff ",1,1,1
147,162,silver,daily,NULL,silver_cosential,Opportunity_Studios,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Opportunity_Studios  ",1,1,1
148,163,silver,daily,NULL,silver_cosential,Personnel,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,"homeaddr1,homeaddr2,homefax,homeemail,homephone,user_birthdate,medcontact,medphone,medcontact2,medphone2,racevalue,medcontactcellphone,medcontactaddress1,medcontactaddress2,medcontact2cellphone,medcontact2address1,medcontact2address2,homecity,homecountry,homezip,officecellphone,offphone,cellphone,gender,affirmativeactioncode,affirmativeactionname,ethnicityname,maritalstatus,militarystatus",NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Personnel ",1,1,1
149,164,silver,daily,NULL,silver_cosential,Personnel_PrevProjectExperience,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,"Personnel_PrevProjectExperience ",1,1,1
